QUANTIDADE_NF,PESO_TOTAL,QUDE_ITENS,VALOR_TOTAL,CIDADE,COD_ROTA,ROTA,DIA_SEMANA,MES,SEMANA
2,"388,5636",14,"2477,99",Flor da Serra do Sul,21,BARRACAO,SÁBADO,5,5
4,"268,7504",31,"3613,86",MANFRINÓPOLIS,21,BARRACAO,SÁBADO,5,5
2,"126,819",28,"1283,3",Manfrinópolis,21,BARRACAO,SÁBADO,5,5
5,"212,5493",41,"2555,23",SALGADO FILHO,21,BARRACAO,SÁBADO,5,5
17,"1549,5713",126,"20120,21",BARRACAO,21,BARRACAO,SÁBADO,6,1
8,"627,4816",109,"9852,28",BOM JESUS DO SUL,21,BARRACAO,SÁBADO,6,1
3,"276,4436",38,3090,FLOR DA SERRA DO SUL,21,BARRACAO,SÁBADO,6,1
2,"153,3954",25,"1588,9",Flor da Serra do Sul,21,BARRACAO,SÁBADO,6,1
6,"223,3671",46,"3284,7",SALGADO FILHO,21,BARRACAO,SÁBADO,6,1
26,"4176,3287",185,"41391,2",BARRACAO,21,BARRACAO,SÁBADO,6,2
1,"33,8646",21,"1539,06",Barracão,21,BARRACAO,SÁBADO,6,2
1,"28,76",2,"140,54",BOM JESUS DO SUL,21,BARRACAO,SÁBADO,6,2
3,"247,9072",26,"1881,04",FLOR DA SERRA DO SUL,21,BARRACAO,SÁBADO,6,2
1,"222,752",5,"1466,06",Flor da Serra do Sul,21,BARRACAO,SÁBADO,6,2
2,"137,446",16,"1660,23",MANFRINÓPOLIS,21,BARRACAO,SÁBADO,6,2
2,"17,765",6,"313,94",Manfrinópolis,21,BARRACAO,SÁBADO,6,2
8,"231,671",43,"4989,73",SALGADO FILHO,21,BARRACAO,SÁBADO,6,2
3,"206,7285",30,"4760,06",BARRACAO,21,BARRACAO,SEXTA-FEIRA,6,3
3,"160,093",23,"2201,88",BARRACAO,21,BARRACAO,SÁBADO,6,3
5,"608,7844",65,"6918,24",BOM JESUS DO SUL,21,BARRACAO,SÁBADO,6,3
2,"292,38",10,"1184,86",FLOR DA SERRA DO SUL,21,BARRACAO,SÁBADO,6,3
1,"14,2074",6,"289,92",Flor da Serra do Sul,21,BARRACAO,SEXTA-FEIRA,6,3
1,"10,3",1,"23,87",Flor da Serra do Sul,21,BARRACAO,SÁBADO,6,3
1,"30,8823",11,"682,74",MANFRINÓPOLIS,21,BARRACAO,SEXTA-FEIRA,6,3
2,"324,24",12,"1355,92",MANFRINÓPOLIS,21,BARRACAO,SÁBADO,6,3
3,"135,388",24,"1568,13",Manfrinópolis,21,BARRACAO,SÁBADO,6,3
2,"88,8622",30,"2718,37",SALGADO FILHO,21,BARRACAO,SEXTA-FEIRA,6,3
7,"663,1136",35,"4133,34",SALGADO FILHO,21,BARRACAO,SÁBADO,6,3
2,"563,849",4,"26072,54",BARRACAO,21,BARRACAO,QUINTA-FEIRA,6,4
18,"873,5462",102,"17867,96",BARRACAO,21,BARRACAO,SÁBADO,6,4
2,"730,1222",23,"5415,38",BOM JESUS DO SUL,21,BARRACAO,SÁBADO,6,4
6,"243,4346",33,"2892,85",FLOR DA SERRA DO SUL,21,BARRACAO,SÁBADO,6,4
3,"56,1586",19,"4112,43",MANFRINÓPOLIS,21,BARRACAO,SÁBADO,6,4
1,"9,645",3,"113,17",Manfrinópolis,21,BARRACAO,SÁBADO,6,4
9,"574,5403",67,"5496,99",SALGADO FILHO,21,BARRACAO,SÁBADO,6,4
6,"345,7941",111,"4567,81",FRANCISCO BELTRAO,19,BELTRAO,QUARTA-FEIRA,4,1
22,"2697,1545",289,"61309,78",FRANCISCO BELTRAO,19,BELTRAO,SEXTA-FEIRA,4,1
6,"280,2293",93,"5294,31",MARMELEIRO,19,BELTRAO,QUARTA-FEIRA,4,1
4,"808,041",50,"24790,08",MARMELEIRO,19,BELTRAO,SEXTA-FEIRA,4,1
2,"191,4133",26,"5878,76",NOVA PRATA DO IGUACU,19,BELTRAO,SEXTA-FEIRA,4,1
4,"319,2367",60,"5868,67",RENASCENCA,19,BELTRAO,QUARTA-FEIRA,4,1
2,"324,5362",22,"11834,39",SALTO DO LONTRA,19,BELTRAO,SEXTA-FEIRA,4,1
3,"118,7453",42,"2821,92",ENEAS MARQUES,19,BELTRAO,QUARTA-FEIRA,4,2
23,"2962,732",222,"42684,16",FRANCISCO BELTRAO,19,BELTRAO,SEXTA-FEIRA,4,2
14,"592,6991",195,"14373,7",FRANCISCO BELTRAO,19,BELTRAO,QUARTA-FEIRA,4,2
1,"103,2",1,"9201,12",LARANJEIRAS DO SUL,19,BELTRAO,SEXTA-FEIRA,4,2
2,"842,355",9,"6574,37",LARANJEIRAS DO SUL,19,BELTRAO,QUARTA-FEIRA,4,2
5,"1778,6212",46,"12266,04",MARMELEIRO,19,BELTRAO,SEXTA-FEIRA,4,2
2,"165,77",9,"1862,04",MARMELEIRO,19,BELTRAO,QUARTA-FEIRA,4,2
3,"221,1724",111,"6733,45",NOVA ESP. SUDOESTE,19,BELTRAO,QUARTA-FEIRA,4,2
1,"70,4634",28,"1438,05",Nova Prata do Iguaçu,19,BELTRAO,QUARTA-FEIRA,4,2
1,"103,2",1,"12248,33",RENASCENCA,19,BELTRAO,QUARTA-FEIRA,4,2
3,"1121,3472",20,"10020,31",RENASCENCA,19,BELTRAO,SEXTA-FEIRA,4,2
3,"136,4515",85,"4477,62",SALTO DO LONTRA,19,BELTRAO,QUARTA-FEIRA,4,2
4,"380,604",8,"4995,79",SALTO DO LONTRA,19,BELTRAO,SEXTA-FEIRA,4,2
1,"20,046",7,"464,64",ENEAS MARQUES,19,BELTRAO,QUINTA-FEIRA,4,3
11,"687,5743",142,"18490,69",FRANCISCO BELTRAO,19,BELTRAO,QUARTA-FEIRA,4,3
20,"1716,4436",67,"30909,39",FRANCISCO BELTRAO,19,BELTRAO,QUINTA-FEIRA,4,3
3,"545,512",11,"4760,16",Francisco Beltrão,19,BELTRAO,QUARTA-FEIRA,4,3
2,"106,0136",30,"2536,56",Francisco Beltrão,19,BELTRAO,QUINTA-FEIRA,4,3
1,"389,16",2,"1425,84",LARANJEIRAS DO SUL,19,BELTRAO,QUINTA-FEIRA,4,3
2,"29,226",6,"821,19",LARANJEIRAS DO SUL,19,BELTRAO,QUARTA-FEIRA,4,3
6,"776,0947",81,"19460,75",MARMELEIRO,19,BELTRAO,QUINTA-FEIRA,4,3
11,"810,8199",166,"20112,37",MARMELEIRO,19,BELTRAO,QUARTA-FEIRA,4,3
2,"235,305",2,"1808,73",RENASCENCA,19,BELTRAO,QUARTA-FEIRA,4,3
2,"163,56",2,"16420,47",RENASCENCA,19,BELTRAO,QUINTA-FEIRA,4,3
2,"694,6536",21,"10373,3",SALTO DO LONTRA,19,BELTRAO,QUINTA-FEIRA,4,3
4,"177,9693",61,"3790,62",ENEAS MARQUES,19,BELTRAO,QUARTA-FEIRA,4,4
4,"260,9385",106,"10147,24",ENEAS MARQUES,19,BELTRAO,SÁBADO,4,4
3,"296,256",6,"1869,59",ENEAS MARQUES,19,BELTRAO,TERÇA-FEIRA,4,4
20,"2008,4954",200,"37841,74",FRANCISCO BELTRAO,19,BELTRAO,TERÇA-FEIRA,4,4
21,"2751,3035",443,"69466,95",FRANCISCO BELTRAO,19,BELTRAO,SÁBADO,4,4
24,"4685,796",577,"122315,46",FRANCISCO BELTRAO,19,BELTRAO,QUARTA-FEIRA,4,4
2,"298,2",4,"287,59",LARANJEIRAS DO SUL,19,BELTRAO,QUARTA-FEIRA,4,4
4,"1586,4782",88,"33911,5",MARMELEIRO,19,BELTRAO,QUARTA-FEIRA,4,4
7,"261,1369",35,"3278,14",MARMELEIRO,19,BELTRAO,TERÇA-FEIRA,4,4
1,"52,97",2,"576,94",MARMELEIRO,19,BELTRAO,SÁBADO,4,4
3,"81,3111",50,"2904,77",NOVA ESP. SUDOESTE,19,BELTRAO,QUARTA-FEIRA,4,4
4,"507,122",68,"16059,29",NOVA PRATA DO IGUACU,19,BELTRAO,SÁBADO,4,4
6,"351,2334",118,"13224,99",NOVA PRATA DO IGUACU,19,BELTRAO,TERÇA-FEIRA,4,4
1,"22,536",1,"678,56",NOVA PRATA DO IGUACU,19,BELTRAO,QUARTA-FEIRA,4,4
2,"221,8126",34,"7245,3",RENASCENCA,19,BELTRAO,TERÇA-FEIRA,4,4
1,"359,9352",5,"10483,16",RENASCENCA,19,BELTRAO,SÁBADO,4,4
1,"178,2",1,"1438,41",RENASCENCA,19,BELTRAO,QUARTA-FEIRA,4,4
4,"143,6838",28,"6308,55",SALTO DO LONTRA,19,BELTRAO,QUARTA-FEIRA,4,4
1,"300,016",4,"7086,79",SALTO DO LONTRA,19,BELTRAO,SÁBADO,4,4
7,"641,2402",50,"8107,06",SALTO DO LONTRA,19,BELTRAO,TERÇA-FEIRA,4,4
1,"8,6839",11,"204,59",ENEAS MARQUES,19,BELTRAO,QUARTA-FEIRA,4,5
19,"659,6542",247,"19384,23",FRANCISCO BELTRAO,19,BELTRAO,QUARTA-FEIRA,4,5
2,"105,6697",11,"1207,46",MARMELEIRO,19,BELTRAO,QUARTA-FEIRA,4,5
2,"167,7407",22,"3671,17",NOVA PRATA DO IGUACU,19,BELTRAO,QUARTA-FEIRA,4,5
5,"2138,2662",65,"23478,59",SALTO DO LONTRA,19,BELTRAO,QUARTA-FEIRA,4,5
8,"1136,9651",62,"4597,55",FRANCISCO BELTRAO,19,BELTRAO,QUARTA-FEIRA,5,1
2,"2038,5587",6,"22581,57",FRANCISCO BELTRAO,19,BELTRAO,TERÇA-FEIRA,5,1
13,"1424,3816",98,"17476,55",FRANCISCO BELTRAO,19,BELTRAO,SEXTA-FEIRA,5,1
1,"117,168",9,"970,83",Francisco Beltrão,19,BELTRAO,QUARTA-FEIRA,5,1
1,2136,2,"4989,6",LARANJEIRAS DO SUL,19,BELTRAO,QUARTA-FEIRA,5,1
4,"1754,772",19,"23154,16",MARMELEIRO,19,BELTRAO,SEXTA-FEIRA,5,1
1,30,1,"1917,69",MARMELEIRO,19,BELTRAO,QUARTA-FEIRA,5,1
1,"289,8",3,"1102,41",RENASCENCA,19,BELTRAO,SEXTA-FEIRA,5,1
3,"565,068",7,"1654,62",SALTO DO LONTRA,19,BELTRAO,QUARTA-FEIRA,5,1
3,"142,5531",72,4669,ENEAS MARQUES,19,BELTRAO,QUARTA-FEIRA,5,2
30,"5460,6771",566,"143719,24",FRANCISCO BELTRAO,19,BELTRAO,QUARTA-FEIRA,5,2
18,"745,7093",198,"13239,22",FRANCISCO BELTRAO,19,BELTRAO,SEXTA-FEIRA,5,2
3,"1147,617",24,"44137,65",Francisco Beltrão,19,BELTRAO,QUARTA-FEIRA,5,2
2,"42,3899",21,"1068,59",Francisco Beltrão,19,BELTRAO,SEXTA-FEIRA,5,2
12,"965,151",208,"19925,88",MARMELEIRO,19,BELTRAO,QUARTA-FEIRA,5,2
4,"49,4459",20,"2038,79",MARMELEIRO,19,BELTRAO,SEXTA-FEIRA,5,2
3,"312,5842",138,"7081,9",NOVA ESP. SUDOESTE,19,BELTRAO,QUARTA-FEIRA,5,2
6,"726,6908",100,"18350,45",NOVA PRATA DO IGUACU,19,BELTRAO,SEXTA-FEIRA,5,2
5,"803,2609",53,"22493,28",RENASCENCA,19,BELTRAO,QUARTA-FEIRA,5,2
3,"1147,138",14,"4559,54",SALTO DO LONTRA,19,BELTRAO,QUARTA-FEIRA,5,2
4,"489,968",26,"5532,83",SALTO DO LONTRA,19,BELTRAO,SEXTA-FEIRA,5,2
1,"19,755",6,"211,2",ENEAS MARQUES,19,BELTRAO,QUARTA-FEIRA,5,3
2,"281,1104",23,"9877,03",FRANCISCO BELTRAO,19,BELTRAO,SÁBADO,5,3
26,"3141,8388",451,"55721,41",FRANCISCO BELTRAO,19,BELTRAO,QUARTA-FEIRA,5,3
14,"5942,3152",324,"175656,92",FRANCISCO BELTRAO,19,BELTRAO,SEXTA-FEIRA,5,3
1,"179,2",1,2198,Francisco Beltrão,19,BELTRAO,QUARTA-FEIRA,5,3
3,"949,8504",57,"20967,26",Francisco Beltrão,19,BELTRAO,SEXTA-FEIRA,5,3
6,"960,5524",24,"6125,16",MARMELEIRO,19,BELTRAO,QUARTA-FEIRA,5,3
2,"317,2134",26,"10199,05",MARMELEIRO,19,BELTRAO,SEXTA-FEIRA,5,3
2,"273,5436",34,"8820,07",NOVA PRATA DO IGUACU,19,BELTRAO,QUARTA-FEIRA,5,3
2,"73,032",4,"1126,07",NOVA PRATA DO IGUACU,19,BELTRAO,SEXTA-FEIRA,5,3
3,"1285,1984",3,"3846,43",RENASCENCA,19,BELTRAO,QUARTA-FEIRA,5,3
1,"32,512",21,"953,86",SALTO DO LONTRA,19,BELTRAO,QUARTA-FEIRA,5,3
2,"112,3284",20,"7281,73",SALTO DO LONTRA,19,BELTRAO,SEXTA-FEIRA,5,3
1,"125,171",12,"606,92",ENEAS MARQUES,19,BELTRAO,SEGUNDA-FEIRA,5,4
5,"515,6855",72,"5412,17",ENEAS MARQUES,19,BELTRAO,QUINTA-FEIRA,5,4
33,"5597,7537",318,"52650,25",FRANCISCO BELTRAO,19,BELTRAO,QUARTA-FEIRA,5,4
12,"3724,3271",255,"121792,43",FRANCISCO BELTRAO,19,BELTRAO,SEXTA-FEIRA,5,4
23,"1936,9069",318,"38855,79",FRANCISCO BELTRAO,19,BELTRAO,SEGUNDA-FEIRA,5,4
1,"17,9536",4,"166,68",FRANCISCO BELTRAO,19,BELTRAO,TERÇA-FEIRA,5,4
1,"280,8",1,"2834,78",Francisco Beltrão,19,BELTRAO,SEXTA-FEIRA,5,4
8,"610,7468",78,"10921,98",MARMELEIRO,19,BELTRAO,QUARTA-FEIRA,5,4
4,"1107,8274",82,"36454,78",MARMELEIRO,19,BELTRAO,SEXTA-FEIRA,5,4
3,"238,5382",77,"4746,47",NOVA ESP. SUDOESTE,19,BELTRAO,QUINTA-FEIRA,5,4
2,"361,676",44,"14024,3",NOVA PRATA DO IGUACU,19,BELTRAO,SEGUNDA-FEIRA,5,4
5,"302,903",28,"4473,61",RENASCENCA,19,BELTRAO,QUARTA-FEIRA,5,4
7,"734,4629",114,"16058,52",SALTO DO LONTRA,19,BELTRAO,QUINTA-FEIRA,5,4
2,"209,8644",6,"2517,38",SALTO DO LONTRA,19,BELTRAO,SEGUNDA-FEIRA,5,4
2,"39,9568",18,"504,33",ENEAS MARQUES,19,BELTRAO,SEXTA-FEIRA,5,5
28,"3113,2896",166,"47594,6",FRANCISCO BELTRAO,19,BELTRAO,SEXTA-FEIRA,5,5
2,"104,17",5,"1131,38",Francisco Beltrão,19,BELTRAO,SEXTA-FEIRA,5,5
2,"216,932",5,"514,25",LARANJEIRAS DO SUL,19,BELTRAO,SEXTA-FEIRA,5,5
4,"626,3721",38,"8623,11",MARMELEIRO,19,BELTRAO,SEXTA-FEIRA,5,5
2,"14,9911",22,"719,3",NOVA PRATA DO IGUACU,19,BELTRAO,SEXTA-FEIRA,5,5
1,"33,18",2,"293,75",RENASCENCA,19,BELTRAO,SEXTA-FEIRA,5,5
3,"559,5421",17,"19542,36",SALTO DO LONTRA,19,BELTRAO,SEXTA-FEIRA,5,5
5,"167,18",67,"5101,54",ENEAS MARQUES,19,BELTRAO,QUARTA-FEIRA,6,1
1,"282,5472",65,"7972,27",ENEAS MARQUES,19,BELTRAO,SEXTA-FEIRA,6,1
25,"3800,7171",486,"103129,44",FRANCISCO BELTRAO,19,BELTRAO,QUARTA-FEIRA,6,1
8,"1547,4408",34,"8962,06",FRANCISCO BELTRAO,19,BELTRAO,SEXTA-FEIRA,6,1
1,"7,962",3,"410,76",Francisco Beltrão,19,BELTRAO,QUARTA-FEIRA,6,1
1,"43,6661",25,"1212,11",Francisco Beltrão,19,BELTRAO,SEXTA-FEIRA,6,1
2,"2055,575",7,"4665,94",LARANJEIRAS DO SUL,19,BELTRAO,SEXTA-FEIRA,6,1
4,"287,1942",98,"7295,8",MARMELEIRO,19,BELTRAO,SEXTA-FEIRA,6,1
7,"1026,3538",139,"30986,72",MARMELEIRO,19,BELTRAO,QUARTA-FEIRA,6,1
2,"480,3114",24,"7386,73",NOVA PRATA DO IGUACU,19,BELTRAO,SEXTA-FEIRA,6,1
5,"15459,2111",61,"48265,9",RENASCENCA,19,BELTRAO,SEXTA-FEIRA,6,1
4,"938,587",30,"12493,47",SALTO DO LONTRA,19,BELTRAO,SEXTA-FEIRA,6,1
4,"201,0362",109,"6303,21",ENEAS MARQUES,19,BELTRAO,QUARTA-FEIRA,6,2
12,"1056,7466",201,"41170,27",FRANCISCO BELTRAO,19,BELTRAO,SEXTA-FEIRA,6,2
12,"588,4825",249,"11815,16",FRANCISCO BELTRAO,19,BELTRAO,QUARTA-FEIRA,6,2
2,"291,7615",44,"9391,7",Francisco Beltrão,19,BELTRAO,SEXTA-FEIRA,6,2
2,"250,02",7,"2307,43",Francisco Beltrão,19,BELTRAO,QUARTA-FEIRA,6,2
3,"572,8436",53,"14250,85",MARMELEIRO,19,BELTRAO,SEXTA-FEIRA,6,2
1,"240,0557",52,"6508,67",MARMELEIRO,19,BELTRAO,QUARTA-FEIRA,6,2
4,"149,8407",108,"5881,32",NOVA ESP. SUDOESTE,19,BELTRAO,QUARTA-FEIRA,6,2
4,"195,311",40,"8423,62",NOVA PRATA DO IGUACU,19,BELTRAO,SEXTA-FEIRA,6,2
2,"513,5424",27,"10920,43",SALTO DO LONTRA,19,BELTRAO,SEXTA-FEIRA,6,2
3,"140,994",10,"2467,95",SALTO DO LONTRA,19,BELTRAO,QUARTA-FEIRA,6,2
1,"1,644",2,"123,05",ENEAS MARQUES,19,BELTRAO,QUARTA-FEIRA,6,3
1,"528,8",1,"333,8",ENEAS MARQUES,19,BELTRAO,SEXTA-FEIRA,6,3
17,"854,9009",156,"11187,65",FRANCISCO BELTRAO,19,BELTRAO,QUARTA-FEIRA,6,3
15,"6135,549",92,"72314,55",FRANCISCO BELTRAO,19,BELTRAO,SEXTA-FEIRA,6,3
1,"179,0796",27,"4392,59",FRANCISCO BELTRAO,19,BELTRAO,SEGUNDA-FEIRA,6,3
1,"177,48",4,"1987,56",Francisco Beltrão,19,BELTRAO,SEXTA-FEIRA,6,3
1,"24,3095",10,"828,16",Francisco Beltrão,19,BELTRAO,QUARTA-FEIRA,6,3
1,"21,054",4,"196,27",LARANJEIRAS DO SUL,19,BELTRAO,QUARTA-FEIRA,6,3
1,"176,52",4,"1913,79",MARMELEIRO,19,BELTRAO,SEXTA-FEIRA,6,3
10,"301,6019",54,"4310,62",MARMELEIRO,19,BELTRAO,QUARTA-FEIRA,6,3
1,"55,152",5,"1148,73",NOVA PRATA DO IGUACU,19,BELTRAO,SEXTA-FEIRA,6,3
1,"374,1963",48,"3411,32",Nova Prata do Iguaçu,19,BELTRAO,QUARTA-FEIRA,6,3
1,348,1,"3740,16",RENASCENCA,19,BELTRAO,QUARTA-FEIRA,6,3
4,"152,8251",51,"3193,27",ENEAS MARQUES,19,BELTRAO,QUARTA-FEIRA,6,4
11,"1379,2064",114,"48626,17",FRANCISCO BELTRAO,19,BELTRAO,SEGUNDA-FEIRA,6,4
20,"1931,7002",185,41722,FRANCISCO BELTRAO,19,BELTRAO,QUARTA-FEIRA,6,4
32,"5530,1982",559,"115775,67",FRANCISCO BELTRAO,19,BELTRAO,SEXTA-FEIRA,6,4
1,"159,4106",34,"2254,12",FRANCISCO BELTRAO,19,BELTRAO,QUINTA-FEIRA,6,4
4,"273,8202",21,"9833,41",Francisco Beltrão,19,BELTRAO,QUARTA-FEIRA,6,4
1,"69,82",7,"319,63",LARANJEIRAS DO SUL,19,BELTRAO,QUARTA-FEIRA,6,4
4,"42,1116",21,817,MARMELEIRO,19,BELTRAO,QUARTA-FEIRA,6,4
1,"60,8008",11,"517,52",MARMELEIRO,19,BELTRAO,QUINTA-FEIRA,6,4
5,"704,9802",54,"30531,11",MARMELEIRO,19,BELTRAO,SEGUNDA-FEIRA,6,4
3,"148,0999",71,"3980,15",NOVA ESP. SUDOESTE,19,BELTRAO,QUARTA-FEIRA,6,4
3,"244,1554",99,10855,NOVA PRATA DO IGUACU,19,BELTRAO,SEXTA-FEIRA,6,4
4,"919,9394",24,"26684,93",RENASCENCA,19,BELTRAO,QUARTA-FEIRA,6,4
2,"111,2056",31,"4177,47",RENASCENCA,19,BELTRAO,QUINTA-FEIRA,6,4
1,"281,858",10,"2259,77",SALTO DO LONTRA,19,BELTRAO,QUARTA-FEIRA,6,4
4,"1378,655",62,"27370,1",SALTO DO LONTRA,19,BELTRAO,SÁBADO,6,4
1,"65,6304",8,"3329,23",SALTO DO LONTRA,19,BELTRAO,SEXTA-FEIRA,6,4
13,"2747,9333",104,"39703,66",FRANCISCO BELTRAO,19,BELTRAO,SEGUNDA-FEIRA,6,5
1,"8,6573",8,"312,26",Francisco Beltrão,19,BELTRAO,SEGUNDA-FEIRA,6,5
1,"4,374",1,"221,84",LARANJEIRAS DO SUL,19,BELTRAO,SEGUNDA-FEIRA,6,5
2,"78,9825",7,"786,01",MARMELEIRO,19,BELTRAO,SEGUNDA-FEIRA,6,5
2,"290,4032",27,"8665,62",NOVA PRATA DO IGUACU,19,BELTRAO,SEGUNDA-FEIRA,6,5
2,"244,7838",6,"4405,54",RENASCENCA,19,BELTRAO,SEGUNDA-FEIRA,6,5
6,"400,244",67,"8106,24",SALTO DO LONTRA,19,BELTRAO,SEGUNDA-FEIRA,6,5
11,"639,3322",117,"9890,1",FRANCISCO BELTRAO,19,BELTRAO,QUARTA-FEIRA,7,1
10,"842,3236",188,"18686,68",MARMELEIRO,19,BELTRAO,QUARTA-FEIRA,7,1
2,"184,7765",51,"6552,66",NOVA PRATA DO IGUACU,19,BELTRAO,QUINTA-FEIRA,7,1
1,"23,4716",12,"707,4",SALTO DO LONTRA,19,BELTRAO,QUINTA-FEIRA,7,1
2,"1366,914",2,"16136,02",CAFELANDIA,7,CAFELANDIA,SEGUNDA-FEIRA,4,1
3,"173,454",23,"1456,66",CAFELANDIA,7,CAFELANDIA,QUARTA-FEIRA,4,1
1,1017,1,"11691,19",JESUITAS,7,CAFELANDIA,SEGUNDA-FEIRA,4,1
1,1017,1,"11691,19",NOVA AURORA,7,CAFELANDIA,SEGUNDA-FEIRA,4,1
2,"180,7749",35,"4567,01",NOVA AURORA,7,CAFELANDIA,SÁBADO,4,1
2,"190,38",7,"1343,62",CAFELANDIA,7,CAFELANDIA,SEXTA-FEIRA,4,2
1,"13,112",2,"838,77",JESUITAS,7,CAFELANDIA,TERÇA-FEIRA,4,2
7,"1023,6344",42,"16247,82",JESUITAS,7,CAFELANDIA,SEXTA-FEIRA,4,2
2,"32,0806",13,"589,35",NOVA AURORA,7,CAFELANDIA,SEXTA-FEIRA,4,2
11,"668,0233",190,"13806,21",CAFELANDIA,7,CAFELANDIA,QUARTA-FEIRA,4,3
7,"129,8273",27,"5668,41",IRACEMA DO OESTE,7,CAFELANDIA,QUARTA-FEIRA,4,3
1,"41,28",1,"230,4",JESUITAS,7,CAFELANDIA,QUARTA-FEIRA,4,3
5,"229,9268",78,"4211,87",NOVA AURORA,7,CAFELANDIA,QUARTA-FEIRA,4,3
4,"468,471",23,"8153,67",CAFELANDIA,7,CAFELANDIA,QUINTA-FEIRA,4,4
8,"2267,8498",188,"55364,82",CAFELANDIA,7,CAFELANDIA,TERÇA-FEIRA,4,4
2,"26,0039",12,"1091,17",IRACEMA DO OESTE,7,CAFELANDIA,QUARTA-FEIRA,4,4
2,"184,464",2,"4063,69",JESUITAS,7,CAFELANDIA,QUARTA-FEIRA,4,4
4,"1105,9808",79,"25481,47",JESUITAS,7,CAFELANDIA,TERÇA-FEIRA,4,4
5,"1164,735",93,"28868,25",NOVA AURORA,7,CAFELANDIA,TERÇA-FEIRA,4,4
2,"159,6153",4,"3365,17",NOVA AURORA,7,CAFELANDIA,QUINTA-FEIRA,4,4
2,"86,142",13,"830,7",CAFELANDIA,7,CAFELANDIA,QUARTA-FEIRA,4,5
1,0,1,"398,8",Cafelândia,7,CAFELANDIA,QUARTA-FEIRA,4,5
3,"199,0381",29,"2195,91",IRACEMA DO OESTE,7,CAFELANDIA,QUARTA-FEIRA,4,5
2,"145,5315",30,"3704,17",JESUITAS,7,CAFELANDIA,QUARTA-FEIRA,4,5
3,"84,8459",32,"2331,7",NOVA AURORA,7,CAFELANDIA,QUARTA-FEIRA,4,5
2,"88,2958",9,"653,04",CAFELANDIA,7,CAFELANDIA,QUARTA-FEIRA,5,1
1,"35,837",6,"345,75",IRACEMA DO OESTE,7,CAFELANDIA,QUARTA-FEIRA,5,1
3,"253,9107",20,"1580,63",NOVA AURORA,7,CAFELANDIA,QUARTA-FEIRA,5,1
6,"573,2975",119,"13380,46",CAFELANDIA,7,CAFELANDIA,QUARTA-FEIRA,5,2
1,"270,3012",17,"5862,79",JESUITAS,7,CAFELANDIA,QUINTA-FEIRA,5,2
1,90,1,"3357,12",JESUITAS,7,CAFELANDIA,SÁBADO,5,2
1,45,1,"1678,56",NOVA AURORA,7,CAFELANDIA,QUARTA-FEIRA,5,2
3,"286,754",54,"2679,26",CAFELANDIA,7,CAFELANDIA,QUARTA-FEIRA,5,3
2,"101,3429",18,"1446,09",IRACEMA DO OESTE,7,CAFELANDIA,QUARTA-FEIRA,5,3
5,"416,1652",105,"9285,16",NOVA AURORA,7,CAFELANDIA,QUARTA-FEIRA,5,3
8,"1651,2295",103,"20671,1",CAFELANDIA,7,CAFELANDIA,QUARTA-FEIRA,5,4
1,0,1,"208,75",Cafelândia,7,CAFELANDIA,QUARTA-FEIRA,5,4
5,"22,5271",33,"1530,16",IRACEMA DO OESTE,7,CAFELANDIA,QUARTA-FEIRA,5,4
3,"455,6254",17,"5675,38",JESUITAS,7,CAFELANDIA,QUARTA-FEIRA,5,4
4,"793,881",42,"9716,62",NOVA AURORA,7,CAFELANDIA,QUARTA-FEIRA,5,4
10,"4605,1572",151,"99068,69",CAFELANDIA,7,CAFELANDIA,SEXTA-FEIRA,5,5
6,"595,246",13,"10485,38",CAFELANDIA,7,CAFELANDIA,SÁBADO,5,5
1,"12,48",1,"122,44",IRACEMA DO OESTE,7,CAFELANDIA,SÁBADO,5,5
9,"2064,7899",104,"40954,7",JESUITAS,7,CAFELANDIA,SEXTA-FEIRA,5,5
4,"408,3504",5,"6516,45",JESUITAS,7,CAFELANDIA,SÁBADO,5,5
7,"1312,9704",88,"30184,5",NOVA AURORA,7,CAFELANDIA,SEXTA-FEIRA,5,5
4,"427,0704",5,"6688,1",NOVA AURORA,7,CAFELANDIA,SÁBADO,5,5
1,"11,2437",5,"497,97",IRACEMA DO OESTE,7,CAFELANDIA,QUARTA-FEIRA,6,1
1,"2,4558",3,"515,44",JESUITAS,7,CAFELANDIA,QUARTA-FEIRA,6,1
1,"84,6",3,"188,76",NOVA AURORA,7,CAFELANDIA,QUARTA-FEIRA,6,1
9,"651,6008",148,"11153,3",CAFELANDIA,7,CAFELANDIA,QUARTA-FEIRA,6,2
2,"75,96",3,"561,03",Cafelândia,7,CAFELANDIA,QUARTA-FEIRA,6,2
4,"34,5391",18,"1534,26",IRACEMA DO OESTE,7,CAFELANDIA,QUARTA-FEIRA,6,2
2,"75,0541",41,"2567,81",NOVA AURORA,7,CAFELANDIA,QUARTA-FEIRA,6,2
5,"301,019",17,"2241,57",CAFELANDIA,7,CAFELANDIA,QUARTA-FEIRA,6,3
1,"229,94",7,"2064,64",CAFELANDIA,7,CAFELANDIA,SÁBADO,6,3
1,0,1,"203,4",Cafelândia,7,CAFELANDIA,QUARTA-FEIRA,6,3
2,"43,9648",27,"1117,54",IRACEMA DO OESTE,7,CAFELANDIA,QUARTA-FEIRA,6,3
